id,nombre,edad
1332,nombre_1332,25
1333,nombre_1333,8
1334,nombre_1334,29
1335,nombre_1335,21
1336,nombre_1336,18
1337,nombre_1337,36
1338,nombre_1338,30
1339,nombre_1339,45
1340,nombre_1340,26
1341,nombre_1341,26
1342,nombre_1342,27
1343,nombre_1343,27
1344,nombre_1344,11
1345,nombre_1345,45
1346,nombre_1346,15
1347,nombre_1347,23
1348,nombre_1348,46
1349,nombre_1349,37
1350,nombre_1350,34
1351,nombre_1351,19
1352,nombre_1352,32
1353,nombre_1353,18
1354,nombre_1354,10
1355,nombre_1355,35
1356,nombre_1356,13
1357,nombre_1357,18
1358,nombre_1358,33
1359,nombre_1359,15
1360,nombre_1360,19
1361,nombre_1361,25
1362,nombre_1362,43
1363,nombre_1363,18
1364,nombre_1364,24
1365,nombre_1365,49
1366,nombre_1366,46
1367,nombre_1367,23
1368,nombre_1368,14
1369,nombre_1369,18
1370,nombre_1370,39
1371,nombre_1371,39
1372,nombre_1372,37
1373,nombre_1373,37
1374,nombre_1374,38
1375,nombre_1375,14
1376,nombre_1376,18
1377,nombre_1377,12
1378,nombre_1378,35
1379,nombre_1379,32
1380,nombre_1380,22
1381,nombre_1381,47
1382,nombre_1382,17
1383,nombre_1383,36
1384,nombre_1384,13
1385,nombre_1385,27
1386,nombre_1386,20
1387,nombre_1387,46
1388,nombre_1388,12
1389,nombre_1389,6
1390,nombre_1390,22
1391,nombre_1391,14
1392,nombre_1392,28
1393,nombre_1393,35
1394,nombre_1394,19
1395,nombre_1395,41
1396,nombre_1396,9
1397,nombre_1397,25
1398,nombre_1398,26
1399,nombre_1399,32
1400,nombre_1400,39
1401,nombre_1401,20
1402,nombre_1402,38
1403,nombre_1403,20
1404,nombre_1404,40
1405,nombre_1405,47
1406,nombre_1406,15
1407,nombre_1407,21
1408,nombre_1408,17
1409,nombre_1409,42
1410,nombre_1410,39
1411,nombre_1411,34
1412,nombre_1412,21
1413,nombre_1413,34
1414,nombre_1414,29
1415,nombre_1415,14
1416,nombre_1416,49
1417,nombre_1417,10
1418,nombre_1418,43
1419,nombre_1419,9
1420,nombre_1420,29
1421,nombre_1421,35
1422,nombre_1422,15
1423,nombre_1423,36
1424,nombre_1424,31
1425,nombre_1425,21
1426,nombre_1426,40
1427,nombre_1427,38
1428,nombre_1428,35
1429,nombre_1429,34
1430,nombre_1430,32
1431,nombre_1431,21
1432,nombre_1432,10
1433,nombre_1433,37
1434,nombre_1434,47
1435,nombre_1435,8
1436,nombre_1436,29
1437,nombre_1437,35
1438,nombre_1438,28
1439,nombre_1439,21
1440,nombre_1440,45
1441,nombre_1441,41
1442,nombre_1442,44
1443,nombre_1443,47
1444,nombre_1444,24
1445,nombre_1445,17
1446,nombre_1446,14
1447,nombre_1447,17
1448,nombre_1448,45
1449,nombre_1449,17
1450,nombre_1450,9
1451,nombre_1451,47
1452,nombre_1452,27
1453,nombre_1453,44
1454,nombre_1454,12
1455,nombre_1455,38
1456,nombre_1456,41
1457,nombre_1457,15
1458,nombre_1458,40
1459,nombre_1459,47
1460,nombre_1460,8
1461,nombre_1461,34
1462,nombre_1462,46
1463,nombre_1463,26
1464,nombre_1464,49
1465,nombre_1465,39
1466,nombre_1466,17
1467,nombre_1467,45
1468,nombre_1468,43
1469,nombre_1469,8
1470,nombre_1470,28
1471,nombre_1471,48
1472,nombre_1472,22
1473,nombre_1473,43
1474,nombre_1474,39
1475,nombre_1475,27
1476,nombre_1476,25
1477,nombre_1477,35
1478,nombre_1478,48
1479,nombre_1479,10
1480,nombre_1480,34
1481,nombre_1481,23
1482,nombre_1482,48
1483,nombre_1483,16
1484,nombre_1484,23
1485,nombre_1485,14
1486,nombre_1486,46
1487,nombre_1487,10
1488,nombre_1488,29
1489,nombre_1489,20
1490,nombre_1490,15
1491,nombre_1491,41
1492,nombre_1492,6
1493,nombre_1493,27
1494,nombre_1494,47
1495,nombre_1495,18
1496,nombre_1496,43
1497,nombre_1497,46
1498,nombre_1498,22
1499,nombre_1499,40
1500,nombre_1500,37
1501,nombre_1501,13
1502,nombre_1502,20
1503,nombre_1503,27
1504,nombre_1504,7
1505,nombre_1505,8
1506,nombre_1506,29
1507,nombre_1507,16
1508,nombre_1508,21
1509,nombre_1509,14
1510,nombre_1510,15
1511,nombre_1511,43
1512,nombre_1512,15
1513,nombre_1513,22
1514,nombre_1514,40
1515,nombre_1515,8
1516,nombre_1516,6
1517,nombre_1517,49
1518,nombre_1518,7
1519,nombre_1519,15
1520,nombre_1520,18
1521,nombre_1521,13
1522,nombre_1522,11
1523,nombre_1523,20
1524,nombre_1524,12
1525,nombre_1525,47
1526,nombre_1526,19
1527,nombre_1527,40
1528,nombre_1528,33
1529,nombre_1529,8
1530,nombre_1530,27
1531,nombre_1531,24
1532,nombre_1532,45
1533,nombre_1533,19
1534,nombre_1534,47
1535,nombre_1535,23
1536,nombre_1536,39
1537,nombre_1537,26
1538,nombre_1538,10
1539,nombre_1539,11
1540,nombre_1540,15
1541,nombre_1541,38
1542,nombre_1542,29
1543,nombre_1543,15
1544,nombre_1544,37
1545,nombre_1545,38
1546,nombre_1546,31
1547,nombre_1547,25
1548,nombre_1548,22
1549,nombre_1549,18
1550,nombre_1550,31
1551,nombre_1551,11
1552,nombre_1552,23
1553,nombre_1553,19
1554,nombre_1554,41
1555,nombre_1555,40
1556,nombre_1556,8
1557,nombre_1557,12
1558,nombre_1558,21
1559,nombre_1559,37
1560,nombre_1560,25
1561,nombre_1561,27
1562,nombre_1562,31
1563,nombre_1563,34
1564,nombre_1564,6
1565,nombre_1565,22
1566,nombre_1566,45
1567,nombre_1567,12
1568,nombre_1568,23
1569,nombre_1569,15
1570,nombre_1570,43
1571,nombre_1571,33
1572,nombre_1572,45
1573,nombre_1573,29
1574,nombre_1574,9
1575,nombre_1575,35
1576,nombre_1576,19
1577,nombre_1577,24
1578,nombre_1578,17
1579,nombre_1579,39
1580,nombre_1580,30
1581,nombre_1581,15
1582,nombre_1582,20
1583,nombre_1583,25
1584,nombre_1584,44
1585,nombre_1585,16
1586,nombre_1586,47
1587,nombre_1587,30
1588,nombre_1588,15
1589,nombre_1589,47
1590,nombre_1590,20
1591,nombre_1591,32
1592,nombre_1592,17
1593,nombre_1593,14
1594,nombre_1594,21
1595,nombre_1595,15
1596,nombre_1596,22
1597,nombre_1597,12
1598,nombre_1598,19
1599,nombre_1599,31
1600,nombre_1600,24
1601,nombre_1601,7
1602,nombre_1602,6
1603,nombre_1603,32
1604,nombre_1604,31
1605,nombre_1605,47
1606,nombre_1606,48
1607,nombre_1607,22
1608,nombre_1608,45
1609,nombre_1609,35
1610,nombre_1610,19
1611,nombre_1611,10
1612,nombre_1612,43
1613,nombre_1613,9
1614,nombre_1614,6
1615,nombre_1615,15
1616,nombre_1616,47
1617,nombre_1617,10
1618,nombre_1618,14
1619,nombre_1619,43
1620,nombre_1620,21
1621,nombre_1621,24
1622,nombre_1622,33
1623,nombre_1623,27
1624,nombre_1624,35
1625,nombre_1625,38
1626,nombre_1626,31
1627,nombre_1627,37
1628,nombre_1628,8
1629,nombre_1629,23
1630,nombre_1630,7
1631,nombre_1631,47
1632,nombre_1632,15
1633,nombre_1633,46
1634,nombre_1634,47
1635,nombre_1635,22
1636,nombre_1636,19
1637,nombre_1637,13
1638,nombre_1638,49
1639,nombre_1639,19
1640,nombre_1640,27
1641,nombre_1641,34
1642,nombre_1642,35
1643,nombre_1643,7
1644,nombre_1644,23
1645,nombre_1645,28
1646,nombre_1646,32
1647,nombre_1647,17
1648,nombre_1648,9
1649,nombre_1649,19
1650,nombre_1650,46
1651,nombre_1651,11
1652,nombre_1652,21
1653,nombre_1653,10
1654,nombre_1654,27
1655,nombre_1655,27
1656,nombre_1656,39
1657,nombre_1657,48
1658,nombre_1658,30
1659,nombre_1659,42
1660,nombre_1660,48
1661,nombre_1661,13
1662,nombre_1662,36
1663,nombre_1663,33
1664,nombre_1664,43
1665,nombre_1665,15
1666,nombre_1666,40
1667,nombre_1667,34
1668,nombre_1668,20
1669,nombre_1669,31
1670,nombre_1670,45
1671,nombre_1671,25
1672,nombre_1672,38
1673,nombre_1673,28
1674,nombre_1674,30
1675,nombre_1675,26
1676,nombre_1676,20
1677,nombre_1677,7
1678,nombre_1678,29
1679,nombre_1679,41
1680,nombre_1680,31
1681,nombre_1681,43
1682,nombre_1682,37
1683,nombre_1683,12
1684,nombre_1684,6
1685,nombre_1685,22
1686,nombre_1686,32
1687,nombre_1687,16
1688,nombre_1688,36
1689,nombre_1689,46
1690,nombre_1690,22
1691,nombre_1691,14
1692,nombre_1692,28
1693,nombre_1693,11
1694,nombre_1694,39
1695,nombre_1695,11
1696,nombre_1696,32
1697,nombre_1697,43
1698,nombre_1698,26
1699,nombre_1699,28
1700,nombre_1700,41
1701,nombre_1701,10
1702,nombre_1702,35
1703,nombre_1703,42
1704,nombre_1704,11
1705,nombre_1705,14
1706,nombre_1706,14
1707,nombre_1707,37
1708,nombre_1708,32
1709,nombre_1709,21
1710,nombre_1710,19
1711,nombre_1711,41
1712,nombre_1712,48
1713,nombre_1713,31
1714,nombre_1714,11
1715,nombre_1715,13
1716,nombre_1716,36
1717,nombre_1717,8
1718,nombre_1718,32
1719,nombre_1719,20
1720,nombre_1720,16
1721,nombre_1721,10
1722,nombre_1722,48
1723,nombre_1723,15
1724,nombre_1724,34
1725,nombre_1725,27
1726,nombre_1726,27
1727,nombre_1727,38
1728,nombre_1728,19
1729,nombre_1729,23
1730,nombre_1730,39
1731,nombre_1731,14
1732,nombre_1732,26
1733,nombre_1733,19
1734,nombre_1734,24
1735,nombre_1735,13
1736,nombre_1736,11
1737,nombre_1737,29
1738,nombre_1738,44
1739,nombre_1739,32
1740,nombre_1740,20
1741,nombre_1741,33
1742,nombre_1742,26
1743,nombre_1743,33
1744,nombre_1744,30
1745,nombre_1745,38
1746,nombre_1746,37
1747,nombre_1747,9
1748,nombre_1748,31
1749,nombre_1749,36
1750,nombre_1750,48
1751,nombre_1751,14
1752,nombre_1752,41
1753,nombre_1753,12
1754,nombre_1754,26
1755,nombre_1755,6
1756,nombre_1756,27
1757,nombre_1757,8
1758,nombre_1758,46
1759,nombre_1759,9
1760,nombre_1760,16
1761,nombre_1761,22
1762,nombre_1762,49
1763,nombre_1763,38
1764,nombre_1764,25
1765,nombre_1765,12
1766,nombre_1766,13
1767,nombre_1767,40
1768,nombre_1768,15
1769,nombre_1769,45
1770,nombre_1770,40
1771,nombre_1771,44
1772,nombre_1772,25
1773,nombre_1773,14
1774,nombre_1774,42
1775,nombre_1775,27
1776,nombre_1776,9
1777,nombre_1777,48
1778,nombre_1778,23
1779,nombre_1779,30
1780,nombre_1780,13
1781,nombre_1781,33
1782,nombre_1782,22
1783,nombre_1783,11
1784,nombre_1784,7
1785,nombre_1785,28
1786,nombre_1786,11
1787,nombre_1787,41
1788,nombre_1788,6
1789,nombre_1789,34
1790,nombre_1790,27
1791,nombre_1791,16
1792,nombre_1792,35
1793,nombre_1793,36
1794,nombre_1794,14
1795,nombre_1795,11
1796,nombre_1796,42
1797,nombre_1797,14
1798,nombre_1798,15
1799,nombre_1799,21
1800,nombre_1800,30
1801,nombre_1801,23
1802,nombre_1802,7
1803,nombre_1803,37
1804,nombre_1804,35
1805,nombre_1805,26
1806,nombre_1806,26
1807,nombre_1807,13
1808,nombre_1808,38
1809,nombre_1809,24
1810,nombre_1810,12
1811,nombre_1811,12
1812,nombre_1812,33
1813,nombre_1813,46
1814,nombre_1814,43
1815,nombre_1815,18
1816,nombre_1816,49
1817,nombre_1817,8
1818,nombre_1818,7
1819,nombre_1819,21
1820,nombre_1820,42
1821,nombre_1821,23
1822,nombre_1822,12
1823,nombre_1823,26
1824,nombre_1824,42
1825,nombre_1825,36
1826,nombre_1826,8
1827,nombre_1827,39
1828,nombre_1828,32
1829,nombre_1829,37
1830,nombre_1830,48
1831,nombre_1831,41
1832,nombre_1832,42
1833,nombre_1833,18
1834,nombre_1834,19
1835,nombre_1835,20
1836,nombre_1836,11
1837,nombre_1837,6
1838,nombre_1838,7
1839,nombre_1839,11
1840,nombre_1840,37
1841,nombre_1841,41
1842,nombre_1842,16
1843,nombre_1843,23
1844,nombre_1844,13
1845,nombre_1845,36
1846,nombre_1846,25
1847,nombre_1847,32
1848,nombre_1848,39
1849,nombre_1849,12
1850,nombre_1850,12
1851,nombre_1851,26
1852,nombre_1852,18
1853,nombre_1853,6
1854,nombre_1854,12
1855,nombre_1855,6
1856,nombre_1856,33
1857,nombre_1857,15
1858,nombre_1858,36
1859,nombre_1859,48
1860,nombre_1860,8
1861,nombre_1861,15
1862,nombre_1862,41
1863,nombre_1863,26
1864,nombre_1864,25
1865,nombre_1865,19
1866,nombre_1866,14
1867,nombre_1867,45
1868,nombre_1868,10
1869,nombre_1869,26
1870,nombre_1870,30
1871,nombre_1871,48
1872,nombre_1872,34
1873,nombre_1873,21
1874,nombre_1874,48
1875,nombre_1875,12
1876,nombre_1876,35
1877,nombre_1877,48
1878,nombre_1878,17
1879,nombre_1879,36
1880,nombre_1880,6
1881,nombre_1881,22
1882,nombre_1882,7
1883,nombre_1883,12
1884,nombre_1884,17
1885,nombre_1885,10
1886,nombre_1886,35
1887,nombre_1887,42
1888,nombre_1888,17
1889,nombre_1889,31
1890,nombre_1890,23
1891,nombre_1891,17
1892,nombre_1892,39
1893,nombre_1893,20
1894,nombre_1894,28
1895,nombre_1895,27
1896,nombre_1896,43
1897,nombre_1897,33
1898,nombre_1898,34
1899,nombre_1899,19
1900,nombre_1900,31
1901,nombre_1901,15
1902,nombre_1902,32
1903,nombre_1903,24
1904,nombre_1904,20
1905,nombre_1905,10
1906,nombre_1906,37
1907,nombre_1907,6
1908,nombre_1908,35
1909,nombre_1909,20
1910,nombre_1910,47
1911,nombre_1911,49
1912,nombre_1912,33
1913,nombre_1913,39
1914,nombre_1914,47
1915,nombre_1915,37
1916,nombre_1916,9
1917,nombre_1917,35
1918,nombre_1918,43
1919,nombre_1919,28
1920,nombre_1920,49
1921,nombre_1921,28
1922,nombre_1922,11
1923,nombre_1923,20
1924,nombre_1924,29
1925,nombre_1925,43
1926,nombre_1926,35
1927,nombre_1927,15
1928,nombre_1928,39
1929,nombre_1929,48
1930,nombre_1930,46
1931,nombre_1931,37
1932,nombre_1932,44
1933,nombre_1933,35
1934,nombre_1934,15
1935,nombre_1935,17
1936,nombre_1936,24
1937,nombre_1937,32
1938,nombre_1938,16
1939,nombre_1939,23
1940,nombre_1940,46
1941,nombre_1941,24
1942,nombre_1942,12
1943,nombre_1943,49
1944,nombre_1944,43
1945,nombre_1945,20
1946,nombre_1946,11
1947,nombre_1947,32
1948,nombre_1948,17
1949,nombre_1949,22
1950,nombre_1950,33
1951,nombre_1951,12
1952,nombre_1952,12
1953,nombre_1953,25
1954,nombre_1954,20
1955,nombre_1955,42
1956,nombre_1956,12
1957,nombre_1957,32
1958,nombre_1958,13
1959,nombre_1959,26
1960,nombre_1960,33
1961,nombre_1961,22
1962,nombre_1962,30
1963,nombre_1963,31
1964,nombre_1964,37
1965,nombre_1965,16
1966,nombre_1966,8
1967,nombre_1967,12
1968,nombre_1968,27
1969,nombre_1969,19
1970,nombre_1970,23
1971,nombre_1971,41
1972,nombre_1972,41
1973,nombre_1973,45
1974,nombre_1974,34
1975,nombre_1975,35
1976,nombre_1976,32
1977,nombre_1977,32
1978,nombre_1978,45
1979,nombre_1979,17
1980,nombre_1980,43
1981,nombre_1981,28
1982,nombre_1982,24
1983,nombre_1983,15
1984,nombre_1984,31
1985,nombre_1985,49
1986,nombre_1986,44
1987,nombre_1987,27
1988,nombre_1988,39
1989,nombre_1989,47
1990,nombre_1990,35
1991,nombre_1991,25
1992,nombre_1992,19
1993,nombre_1993,33
1994,nombre_1994,49
1995,nombre_1995,27
1996,nombre_1996,30
1997,nombre_1997,27
1998,nombre_1998,46
1999,nombre_1999,26
2000,nombre_2000,16
2001,nombre_2001,32
2002,nombre_2002,42
2003,nombre_2003,49
2004,nombre_2004,32
2005,nombre_2005,28
2006,nombre_2006,8
2007,nombre_2007,9
2008,nombre_2008,22
2009,nombre_2009,40
2010,nombre_2010,46
2011,nombre_2011,30
2012,nombre_2012,14
2013,nombre_2013,21
2014,nombre_2014,11
2015,nombre_2015,21
2016,nombre_2016,44
2017,nombre_2017,27
2018,nombre_2018,16
2019,nombre_2019,20
2020,nombre_2020,6
2021,nombre_2021,34
2022,nombre_2022,39
2023,nombre_2023,30
2024,nombre_2024,37
2025,nombre_2025,14
2026,nombre_2026,41
2027,nombre_2027,16
2028,nombre_2028,16
2029,nombre_2029,45
2030,nombre_2030,49
2031,nombre_2031,18
2032,nombre_2032,28
2033,nombre_2033,32
2034,nombre_2034,32
2035,nombre_2035,7
2036,nombre_2036,31
2037,nombre_2037,6
2038,nombre_2038,38
2039,nombre_2039,39
2040,nombre_2040,27
2041,nombre_2041,35
2042,nombre_2042,39
2043,nombre_2043,39
2044,nombre_2044,6
2045,nombre_2045,21
2046,nombre_2046,36
2047,nombre_2047,7
2048,nombre_2048,11
2049,nombre_2049,11
2050,nombre_2050,16
2051,nombre_2051,9
2052,nombre_2052,18
2053,nombre_2053,7
2054,nombre_2054,10
2055,nombre_2055,14
2056,nombre_2056,25
2057,nombre_2057,29
2058,nombre_2058,47
2059,nombre_2059,20
2060,nombre_2060,46
2061,nombre_2061,16
2062,nombre_2062,18
2063,nombre_2063,36
2064,nombre_2064,32
2065,nombre_2065,27
2066,nombre_2066,34
2067,nombre_2067,9
2068,nombre_2068,12
2069,nombre_2069,30
2070,nombre_2070,36
2071,nombre_2071,26
2072,nombre_2072,7
2073,nombre_2073,16
2074,nombre_2074,21
2075,nombre_2075,13
2076,nombre_2076,23
2077,nombre_2077,18
2078,nombre_2078,16
2079,nombre_2079,25
2080,nombre_2080,22
2081,nombre_2081,44
2082,nombre_2082,49
2083,nombre_2083,14
2084,nombre_2084,49
2085,nombre_2085,18
2086,nombre_2086,30
2087,nombre_2087,48
2088,nombre_2088,45
2089,nombre_2089,35
2090,nombre_2090,34
2091,nombre_2091,8
2092,nombre_2092,39
2093,nombre_2093,48
2094,nombre_2094,48
2095,nombre_2095,9
2096,nombre_2096,13
2097,nombre_2097,29
2098,nombre_2098,15
2099,nombre_2099,42
2100,nombre_2100,13
2101,nombre_2101,11
2102,nombre_2102,47
2103,nombre_2103,23
2104,nombre_2104,40
2105,nombre_2105,22
2106,nombre_2106,27
2107,nombre_2107,37
2108,nombre_2108,28
2109,nombre_2109,42
2110,nombre_2110,37
2111,nombre_2111,26
2112,nombre_2112,9
2113,nombre_2113,37
2114,nombre_2114,22
2115,nombre_2115,15
2116,nombre_2116,26
2117,nombre_2117,13
2118,nombre_2118,8
2119,nombre_2119,26
2120,nombre_2120,11
2121,nombre_2121,27
2122,nombre_2122,49
2123,nombre_2123,45
2124,nombre_2124,48
2125,nombre_2125,18
2126,nombre_2126,28
2127,nombre_2127,47
2128,nombre_2128,33
2129,nombre_2129,41
2130,nombre_2130,41
2131,nombre_2131,22
2132,nombre_2132,24
2133,nombre_2133,19
2134,nombre_2134,47
2135,nombre_2135,47
2136,nombre_2136,40
2137,nombre_2137,13
2138,nombre_2138,47
2139,nombre_2139,15
2140,nombre_2140,27
2141,nombre_2141,49
2142,nombre_2142,48
2143,nombre_2143,36
2144,nombre_2144,49
2145,nombre_2145,23
2146,nombre_2146,18
2147,nombre_2147,24
2148,nombre_2148,33
2149,nombre_2149,32
2150,nombre_2150,16
2151,nombre_2151,18
2152,nombre_2152,35
2153,nombre_2153,30
2154,nombre_2154,41
